ID,PID,Text
102,102_1,"Part of my job is helping show my team how to make sure their work is helping the police department as a whole better accomplish the safety and crime-reduction objectives of all other groups of the police department through effective patrol and also making sure nothing they do hinders the abilities of dispatchers or police officers. ""
"
103,103_0,"""As chairman of social media, the goal for my team was to increase awareness on how to maintain a healthy social media lifestyle."
103,103_1,"For future interns, I would advise them to be dedicated with keep in contact with their mentees and to never give up on them. ""
"
104,104_0,"""As co-chair of the Diversity Committee, I helped acquire $5000 in funds for the department."
104,104_1,This involved identifying a problem that the department needed help with and creating a presentation about it.
104,104_2,Then my co-chair and I had to present this idea to a room full of select faculty and staff as well as outside donors in order to receive funding.
104,104_3,"This required the ability to communicate the need for this funding and the leadership skills to show that we would be able to handle the money effectively. ""
"
105,105_0,As for mentioned in the previous competency of the project I had to execute as a leader for an afternoon while my supervisor was tied up with a deadline.
105,105_1,I was able to encourage the team member who was helping us for the day and ask for her feedback and thoughts on the project.
105,105_2,I was then able to share her ideas along with my own as we reported back to our supervisor with the updates on the project.
105,105_3,"This particular instance made me embrace the role of leader because I felt strongly about representing her thoughts as well as my own in a positive manner.
"
