ID,PID,Text
390,390_1,"However, as a manger, I work with many employees in our department for each event."
721,721_1,"In doing so, the three of us had to work together to achieve experiment goals originally set by myself and Dr. Alper through the two years I have been in the lab."
774,774_5,"As an intern, I had to act as a leader and make my own decisions, while also checking in with a supervisor."
980,980_0,Our mentor always values hearing new and different ideas.
166,166_0,"""Considering my relationship with the student athlete body, my supervisor had me learn a needs based approach when it came to sending out weekly wellness messages."
959,959_3,"After two meetings becoming sidetracked in this manner, I realized in the interest of progressing forward, it was imperative that I gained control of the conversation to guide it in the manner needed to start making conclusions."
903,903_3,"I did not know I possess and allowed me to develop them throughout the semester.""
"
989,989_0,"""Our team is very well-organized."
566,566_0,"I often table the events alone and am solely responsible for getting people to participate in events.
"
513,513_0,"""I helped further connected the Alper Lab and the Sanabria Lab in the physics department."
80,80_2,"They also gave me the freedom to take my own decisions regarding certain graphic presentations even though they were probably different from their own style.""
"
939,939_3,I was responsible for sure the product was ordered and delivered by the time we needed it.
775,775_1,I was often training other interns in the production room to create different types of jobs.
